Gold	Predictions	Probabilities
eastern europe	[18]	[1.0]	JIk117t_Kj3K8QzeACb6cw
europe	[18]	[1.0]	AxWLVzjU9zkuVa_wcpOmyQ
eastern europe	[17]	[1.0]	g_CkNPZr8e5el1_UvGsnyQ
europe	[18]	[1.0]	gTrcUzSvLkYlZGxSA-aqzA
west africa	[10]	[0.9992533326148987]	kfLMmJSxXU5JdDH3vWf75g
south east asia	[7]	[0.5798763036727905]	rtmDGNTCyLKFH8YqJo_qlw
south east asia	[6]	[0.9981862902641296]	4I4ZZNIvvE6xnWuuNPfwmg
south east asia	[10]	[0.9998102784156799]	oPOpZnM5PnIPSkz6fqJbCg
east africa	[12]	[1.0]	lBdA9pwSqLwxlyGvCOvbOg
south asia	[6]	[1.0]	XKLyBJq7Vzx466IbR3hirQ
south east asia	[12]	[0.41309505701065063]	9_otOvRtJjAQ9D7XKx3hGQ
asia	[12]	[1.0]	Yg2uPfVwutqzlWL6BM48_Q
south east asia	[10]	[1.0]	1Vx2wRwmf1ctmDmF_nwn8Q
south east asia	[6]	[1.0]	yELCYkXDSY75yN0PTwTmuw
south east asia	[6]	[1.0]	casHx5elQfU87bdwKNG4FA
south east asia	[6]	[1.0]	DrRBEsAIaezUoVgtnnbI_g
south asia	[6]	[1.0]	IU7mlZE5B_izX_VgQMwG-A
caribbean	[6]	[1.0]	l6MPG9XOrKaLQ40MYdxBBA
south asia	[10]	[0.9999592304229736]	Am61Ax43_WmbFSUVYtRYgw
south asia	[6]	[1.0]	_GSeCm9NM7r_C2W9AP9JTg
south east asia	[7]	[0.9999148845672607]	kIHP1v9PbF3bdn0IMmdtRg
south asia	[6]	[1.0]	btcy37FwSCd2hHbGvfcqPw
south east asia	[6]	[1.0]	rMfNwk2bnpTJ83PlO_bvEg
asia	[12]	[0.998991072177887]	zNKzpU_-4d-epIyJHBJ-dg
south east asia	[6]	[1.0]	TMLTI4fM-bkbnF80W5V0bA
south asia	[6]	[1.0]	5m3G5ifMnaCmHPKiOw6A8w
south east asia	[15]	[0.9999998807907104]	Arxc-_MgDF7oSXevTV5nEw
east africa	[6]	[0.9999997615814209]	AlavAD5d0r1GFD1RKjD07Q
caribbean	[6]	[1.0]	ZSW6HWoKQQbOSo6FSzgURg
south east asia	[6]	[1.0]	31HCgI9hw2FR-r9wiBE4nw
south east asia	[6]	[1.0]	WkThEPc-p6NTXZ0Qa9cU5g
south east asia	[6]	[0.9999880790710449]	cI9Se4oDpEqUfW6reUSifQ
south east asia	[6]	[0.9999985694885254]	2Bs6rSAb6V3xlK2QSrJ4OQ
south east asia	[6]	[0.9999979734420776]	4gnJAVJwsrNG-ppFNJlW3w
south asia	[6]	[1.0]	AfXHIwItuM_aHxmr_eUA7A
south east asia	[12]	[0.6558289527893066]	rU9dugmqgcdZ2_NkJ99LKA
south east asia	[10]	[1.0]	Vm-AdKmFnlIEAizx8MXsHg
caribbean	[10]	[1.0]	4D0Zu8jzu7v54_10o-JlEA
caribbean	[15]	[0.9882326722145081]	YMmK0UPrLBfkfMuiTigCIg
south asia	[6]	[1.0]	Dx7FTW7ZH0kM0YxBAtyEZw
east africa	[6]	[1.0]	mWu6W05nV4VDTq6RcB7EtA
south east asia	[10]	[1.0]	edA6QgJG_ElAP7oCsseZEg
south east asia	[6]	[1.0]	-UxFQ8Bhiq8KnLoOu-OpFQ
east africa	[6]	[1.0]	jY-17Q-pDLYoIG-4i1TXXQ
central america	[6]	[1.0]	sNm6L6U4c7quzfu1yt8utw
central america	[6]	[0.9999998807907104]	dLlPhJYjNSHAVPnVwdFe3A
south east asia	[15]	[0.9999985694885254]	b_nPFGNEFW5Ph6oPgwi61A
south east asia	[6]	[1.0]	2TZdB3cL3OAKOsvU1k9sSw
south asia	[6]	[1.0]	huBNhG9Zvx1EOoy-l38AxQ
asia	[6]	[0.9999651908874512]	YzCe0Z8cpi0S3GwRBHKTBg
south asia	[6]	[1.0]	xN_g8uUemFP-wAu8YwdkHg
caribbean	[6]	[1.0]	-eaBpi9bEvmUy5lYIGNr5A
east africa	[6]	[1.0]	kfrqP0tKpZhitS_s5D4Olw
south east asia	[10]	[0.9870981574058533]	-3PpGPPMilGtjnpUXSVU2Q
south east asia	[1]	[0.5451192259788513]	IZDUMacVKXyBgln9sLgEmA
south east asia	[6]	[1.0]	BD2fbUnUc8WWCnVtiwNLeA
east africa	[6]	[1.0]	kkemx9HCVIWJwIhUOOE4rQ
south east asia	[15]	[0.9999990463256836]	eRSW26YBseNL3E5zHbu-4w
caribbean	[6]	[1.0]	5bDi3J6FMHgx2LjI5Mps3w
south asia	[6]	[1.0]	jAyVZCgpUk5pnqCVaH2dkw
south east asia	[10]	[1.0]	T6cZBDlyDntwS3dZmkTcIA
caribbean	[6]	[1.0]	dOpvzeuKlGGr2p-aSwJMXw
south asia	[6]	[1.0]	swAZsXPGswiJsSo6t3S5pg
south asia	[6]	[1.0]	CmHEZQMFIxceOC8Mf4iPMg
south east asia	[15]	[0.9999998807907104]	mqn_yfLM5h8Mp7ua5u5WSg
south east asia	[10]	[0.9161573648452759]	1D5EazdoRXUNM3NtRTDFEA
south east asia	[6]	[1.0]	EXKTGPf_m0RMvP5zqPPT8Q
south asia	[6]	[1.0]	gtUMB-87vTyThXclADPPgA
south east asia	[15]	[0.9999880790710449]	xKdCqXZ4PJc-XQN-vBOS_g
caribbean	[6]	[1.0]	Da9O-tGCIKHTTA82YDzY3w
asia	[12]	[0.8958069682121277]	vtvbLKAMvt2SM1Ucq06Vhg
south east asia	[6]	[1.0]	ZkeH_dK5ltaQc3sPBic5Jg
caribbean	[6]	[1.0]	3Gj18w6bSaPMGJNLTcyZ9w
south east asia	[12]	[0.9999864101409912]	Y3Xzc9NA_2CPjIAkbV-qUw
south asia	[6]	[1.0]	fHLk6CO0u61iVVYXnE5C8w
south east asia	[15]	[0.9981334805488586]	X3I5nWw96CFXjS9fyjDVFg
south asia	[6]	[1.0]	95qY8Zl1eoMJMbouXTdHDQ
south east asia	[6]	[0.9939100742340088]	Vo4T3d890vBTYxRggsl0ww
caribbean	[6]	[1.0]	_fRZuUOWYG5UAem_Ra4Hnw
south asia	[6]	[0.9999992847442627]	IqdLjibsZaFBw-sl78Q6_w
south east asia	[15]	[1.0]	Zt-foqxGaL6yNRkuq2Etbw
asia	[6]	[0.9999991655349731]	1ioRvja-L5L2rjKQ-jcKow
south east asia	[12]	[0.9999982118606567]	-Hqb6fdDRkKbUlNsEpng8w
south east asia	[15]	[0.9746415019035339]	gIQspLi_EVg-Qk5BCVwk5A
south east asia	[6]	[1.0]	xVAqm3kfsM6wnYysjEFUZw
south asia	[6]	[1.0]	g2MzfNulgTo1zoi8HZqY8w
south asia	[6]	[1.0]	HhXjQgIQ0IOAIcAfpZZd5A
south east asia	[6]	[1.0]	dYzYosOqhl-dS0iSusuvMw
south east asia	[15]	[1.0]	_vGbQx0lgvshnXyXKvXZpA
asia	[6]	[1.0]	bhfi_TU7EG9jtZV9jj7zug
caribbean	[6]	[1.0]	-o7WaRqdC4Mgtb7p_TDPgQ
south east asia	[10]	[0.9992857575416565]	guIsx1Fr_pLtgyQgfz6wuA
south east asia	[6]	[0.9920175075531006]	b9VfBn_wpZD9An-VEPmSOQ
south east asia	[6]	[0.9999877214431763]	hwOxxvJAGFnBO4fAeIfuAg
south asia	[10]	[1.0]	BALcVqTYBukmPvTMAWAXIw
asia	[6]	[1.0]	7fO0Iy2gsm7xkHhWN2JmQQ
west africa	[15]	[1.0]	AFwCBuvnwNT960w5UjDucQ
south east asia	[1]	[0.9999998807907104]	w4GOJBAGUaa-aFY2VivIbA
asia	[6]	[1.0]	5fbrrz-4wDfgtIbg9fnE1A
central america	[15]	[1.0]	ZM8lGxupACVx_iWRJ5dTYQ
south east asia	[6]	[1.0]	yBtEfGufF4Qbf2tg61dgaw
asia	[6]	[1.0]	B5FEYoXqukGSZHHsVDVepg
south east asia	[15]	[0.6606408357620239]	rEo2n0OULvRrTlfZE70t9A
east africa	[6]	[0.9999955892562866]	gPCYJz53Uxq_e8GZJpA8BA
baltic	[1]	[1.0]	ws1RL3xKvxILzkZNehhPqw
eastern europe	[10]	[0.9595850706100464]	AIHlrNa-OrKdvSw3otTDhg
eastern europe	[1]	[0.9923117756843567]	yRT4J5xKd94Jvjv7zixLbg
baltic	[1]	[1.0]	lqHEPdADRS3g6UGlkzCzyg
baltic	[1]	[1.0]	TpA9_pdAXTEROjW9bZJph1
baltic	[1]	[1.0]	lhj7JFyP0omcwfrU-CbC_A
eastern europe	[1]	[1.0]	bSRIhzIGQY7ypef3US1dIZ
eastern europe	[1]	[1.0]	n29tn7lERK5Bz0SMVKSDMw
baltic	[1]	[1.0]	W_-Oce1B4pY6bXrGR3Iytg
central asia	[10]	[0.9999759197235107]	boCCAVokxeFVxhNWFUkOD7
baltic	[1]	[1.0]	yaNtpDIwQcjtXwn76h2dTA
baltic	[13]	[0.9991675615310669]	VA_tayYSuWXXeDR_KFF96c
baltic	[1]	[1.0]	Dar4smudlrNJwqIH2dWpzl
eastern europe	[1]	[0.9999991655349731]	IqzCXePDYi7_M9P1IlVs-w
eastern europe	[10]	[1.0]	3B8KH0IAZFiwcZ6rp0vbpw
baltic	[1]	[1.0]	kD6At1A7dWmohnnVEpHvYN
eastern europe	[15]	[1.0]	Zr_aGShQiUI6ub7aCp7K6h
baltic	[15]	[1.0]	3Fw4-C0o5x5ucX4W5SXRGn
eastern europe	[1]	[1.0]	WaA3RdddXgBWkDlNO1We0g
eastern europe	[10]	[1.0]	2JhRSrLR6ypNy6SK0I4Hjg
baltic	[1]	[1.0]	hzC9ER1GQlb4kTGuDhLZiP
baltic	[1]	[0.9995478987693787]	TSd8Iehcs-5xOGgh1BbB6l
eastern europe	[1]	[0.7105969190597534]	4X4Ma3GJTuwsj7uM1Vgr3w
central asia	[1]	[1.0]	3m8yOO2XUfgUd9E6Vw4Dmg
eastern europe	[1]	[1.0]	rUQMGs5Vs9Ivp8eEyliAqA
eastern europe	[10]	[1.0]	k4Sh61OELlyxATDGvbNo4g
baltic	[1]	[1.0]	_xuBNhuZEeKVKrJHSRq-WA
eastern europe	[1]	[1.0]	fYV9IKuWvexKGdkU5R7myQ
baltic	[1]	[1.0]	bs-dwozoGTlMYIlNjEW0bQ
baltic	[1]	[1.0]	dBtT7zq2tyWT_AMIR-dgXY
eastern europe	[1]	[1.0]	AY-IodotV9Htbw2lW1HVkg
eastern europe	[15]	[0.8541339039802551]	gSdRxZY8mTRwRcICL-80H7
central asia	[1]	[0.9999982118606567]	Tidem6x4znhE7EtNXouxlQ
eastern europe	[1]	[0.986556351184845]	b43sjsIh9B9yBxeP_2IlgQ
baltic	[1]	[1.0]	D5rdKaNJt6EHeSwD0LtmCw
central asia	[1]	[1.0]	f_CChmbJvh5LERwXeKQgGQ
eastern europe	[1]	[0.9999998807907104]	ZNGB4Bg5i2DVuj4ffLAL5A
baltic	[1]	[1.0]	IKUVnD3ozCQXvhazaMsjKw
eastern europe	[1]	[0.9930290579795837]	eCyE-ruHXFyIB9deOjILaQ
baltic	[15]	[1.0]	byyf6kfVXZTWiVfUEPWAog
eastern europe	[1]	[0.9977926015853882]	o0nszFMGXaOoVj1vpr_gMQ
baltic	[1]	[1.0]	0-XfmE9y1JQnuVCWRcSf2A
baltic	[1]	[0.8470646142959595]	AqKa7YO1LhFpNj6ySTgscg
baltic	[1]	[0.9999988079071045]	qj1WCROhJvM1k32ze-K9cQ
baltic	[1]	[0.9999990463256836]	J56ot_0VP1OW5nZu9baNSx
baltic	[1]	[0.9999321699142456]	g9EUdN8Qchmstgfuq8uMmg
baltic	[1]	[1.0]	8EA2L8wCLoBhjC9-zv4hig
eastern europe	[1]	[0.9999953508377075]	-GUbabq1-2tC62XT4mTgGA
baltic	[1]	[0.9999998807907104]	8ZnVYpM1APFZRzy9YhSQNA
eastern europe	[1]	[0.8169775009155273]	shqF-jPN_EpduHXOONNRny
baltic	[1]	[1.0]	dXnVxJ3dk_PtVsEBLh3lns
baltic	[1]	[0.9621342420578003]	Al5J8r0KRxW1svT_fB27KZ
eastern europe	[15]	[1.0]	wS4dlZOIBoSwFduq3tz81x
central asia	[1]	[1.0]	60HZM9bJEZjK_-du3UK5LA
eastern europe	[10]	[0.9999834299087524]	WEhXMGLuC3QYI5twoQ9pws
baltic	[15]	[0.9999314546585083]	sSQ8UBSpjMoux8pWOGCPxE
baltic	[1]	[0.9999924898147583]	Ies0Y2dZeW8ecFFPdsOmiA
eastern europe	[10]	[1.0]	halDm8S6N0EEwzHp7EK_Hg
eastern europe	[1]	[1.0]	f08jYSpL1j5E9pbennCqTQ
baltic	[1]	[1.0]	sPsUHyQ5DBxflQJmzM5ZjJ
baltic	[1]	[1.0]	XNwshcUTDYFST4aC6K6m3g
baltic	[1]	[1.0]	3wmS2IrRuS_xxYNELUb5XA
eastern europe	[1]	[0.7016865611076355]	iYxWkthL4InCuBzgTbHm13
baltic	[1]	[1.0]	1gHGAbGVClvr2gR-3nv08g
eastern europe	[15]	[0.7726271152496338]	yyDH_Xdul5i1h3fSC2ZuCA
eastern europe	[1]	[1.0]	WMXfskm2790-KQs43ZIugw
baltic	[1]	[1.0]	3INDmUswTbdSnFsVbOO_Hg
baltic	[1]	[0.9957493543624878]	A_L4V-_3GW6MEtojMuz9Eg
eastern europe	[1]	[1.0]	Iqzvf9MaUBmkUUpJqSWnyA
baltic	[15]	[0.9999985694885254]	Bjn06fpcMmrIMBq3O39tRA
baltic	[1]	[1.0]	8ie4ksM7V7fTeYQq4hGX9Q
eastern europe	[1]	[1.0]	CTW_wKwDk-ObjoMfF-e5iA
eastern europe	[1]	[1.0]	WNA5PxBveWgWu_Jz5Dxmjx
baltic	[1]	[1.0]	r6ahaPI2EDj0420uVLzjHU
eastern europe	[15]	[0.9989560842514038]	n98ZjbgdBdIXYeIYTnQboA
northern europe	[1]	[1.0]	vyJVXr6IlETaHXg6RgFlIx
eastern europe	[1]	[1.0]	CRsjMudisI0vDkTLO8Zgug
baltic	[1]	[1.0]	AoNL94-ZJ1q4Zv2bew1udQ
baltic	[13]	[0.882701575756073]	SuFGFGTxsi3FN7jNWBA_0s
baltic	[1]	[1.0]	z3vBXzviYHw9nRGl9RN2Lg
eastern europe	[1]	[0.9999994039535522]	-xqeYo-aEB9LAQpah2JoIm
baltic	[1]	[0.9999997615814209]	EmXXhLy2_W6OEXkUTtioWg
eastern europe	[1]	[0.9999902248382568]	1bpoKCKN8X-4X3BLkstIeA
eastern europe	[10]	[1.0]	eE8695kiN3dbT52vsU3T8g
baltic	[10]	[0.9999148845672607]	zbem27olv4DGoJt_nKHNcw
eastern europe	[1]	[1.0]	Ig63_MwL7Bau2ntXxdbhwA
eastern europe	[15]	[0.38610032200813293]	bdcje8M07F6RSnp4Jsf2tA
baltic	[1]	[0.9981315732002258]	chGSgLzW3rlqsTOPxyVFNQ
baltic	[1]	[0.9999629259109497]	WZJy9HWVYBHRw6fYLIyTxA
baltic	[1]	[1.0]	nfCZfqo6bm3f0ECfgf2XpY
eastern europe	[19]	[0.9812139272689819]	C7LyqDX-C7eaECjETSOZYD
eastern europe	[15]	[1.0]	WeUcpM64kPx08ij1YITzfw
baltic	[1]	[1.0]	2GWB9-WsrxoonKwki0ofkb
baltic	[1]	[1.0]	cgPyuuE9molcaesG7Y3Y5E
baltic	[15]	[0.9999549388885498]	ky9MbXrSHNIpltaPR48Szg
eastern europe	[1]	[1.0]	6Ifmf1kdr5KmsMt0sgMhQQ
baltic	[1]	[1.0]	VDtU0CM7vAj_307WOMZ0cb
baltic	[1]	[1.0]	sMk4Sk5M7mX8f4FsgLpuQA
baltic	[1]	[0.9999998807907104]	y81BeDIT342Lnjj4OShlZQ
central asia	[10]	[1.0]	2we9X7VPvNgQpU-wpRGj2A
caribbean	[15]	[1.0]	Zbamsa5ges2tLCQbdkeTUw
south east asia	[0]	[0.9584658145904541]	zM0-HYgWBLQBr9ZN7NnZLg
south east asia	[1]	[0.9999991655349731]	XfLI77TVgIP3I7eXhaXciw
north africa	[0]	[0.9990296363830566]	woWbUDTP4QMJMQu_f3IUAw
south america	[15]	[0.43961358070373535]	Tc9al1DnhTLSXc6YnqtdIA
south east asia	[6]	[1.0]	o8VcI8R73uXYw6HojYzbfw
central africa	[10]	[0.46839553117752075]	9ksFOPgFfW76og9XANlPTw
west africa	[6]	[0.9999974966049194]	7gsQH5r6bUf48d4Xlb_4XA
south east asia	[15]	[0.8415715098381042]	0glmxRVr-2f1epWNiAkq6A
south east asia	[1]	[0.9999901056289673]	Xv7n_8N4FTnNwFtcZSInXg
north africa	[12]	[0.9999939203262329]	UN-au63ZfHxiLS1zWFz0-g
central africa	[1]	[0.999782145023346]	aPR3KMpJP3_c_-aaIYr6rg
central africa	[1]	[1.0]	4zbBRPUVfDktgnb0Xx-WIg
west africa	[1]	[0.5579298138618469]	e0CTfvJUQFvFCFOXFnB8LA
south east asia	[15]	[1.0]	h3uwU1Sd1kflGX5K-oYl5w
south east asia	[6]	[0.9999996423721313]	SsVLS85u8ziC6cRNHkGPmw
central africa	[1]	[0.9996610879898071]	TRXLGSw4N0oWoTYnjm1Xpg
south east asia	[12]	[0.9997616410255432]	0gkDGePCxS20hkV6f2lt8g
south east asia	[15]	[0.9875138401985168]	YdTwUluY_Iavtr8x8BpmWQ
south east asia	[0]	[0.999996542930603]	f1b4jPelw57-tY5D34vRiw
south east asia	[8]	[1.0]	slJrYZpIo3-2O5MDqRhsig
central africa	[1]	[0.836327314376831]	WCGmDxIQA4JXp2uexsNwuw
south east asia	[9]	[0.9999892711639404]	vx5yi_r0P_MBBmQVGhyHyA
caribbean	[15]	[0.9972056746482849]	vUz2CZufFTQOIEGUKQZzCw
south east asia	[15]	[0.9999839067459106]	9B8NC_7ZMw9Eo8U9RjTf4A
south east asia	[1]	[0.9999997615814209]	k9OE9l3YSV0mGT8ksiAnhQ
south east asia	[1]	[1.0]	bZDz1yjtb6tmcF0wFeh7CA
south east asia	[10]	[1.0]	UXPVo6DHMOWLS0G73rkxCg
east africa	[10]	[1.0]	TOSbIbIWhdmv4wUq1eXG6w
central africa	[1]	[0.9996610879898071]	UyPT1cU5iVhFy7HiryhV9A
south east asia	[0]	[0.9691753387451172]	cRX8LHQ23MASLmblBdoCPQ
south east asia	[10]	[0.9993346333503723]	cI2l-Ivb4Ao8_4gbCjfx5w
east africa	[0]	[0.9996040463447571]	_NWLWdm_tlcrYJfNrNSwLA
south east asia	[1]	[0.9992356300354004]	07F2dZPoeO5t2F0DDT7PKg
caribbean	[15]	[0.9999997615814209]	vlW9qgf_X7aGvHgVUw7UDw
central africa	[6]	[0.9742297530174255]	5Mpqbt8b6Q0a78UVuRYEJw
central africa	[10]	[0.994809627532959]	ll_iV-l0mxY81bJnehzrcA
central africa	[10]	[0.99998939037323]	6LvYyk4Y_3J2BpqS9Bz1RA
caribbean	[4]	[0.7986353635787964]	n5x8JJpnEDnkrGwgKQ9boQ
south east asia	[6]	[0.9246335029602051]	gcT9rd1ZSgR7rixsfe0lvQ
caribbean	[12]	[0.9991512298583984]	5xo-ibP9I6Gad5Gnxmx1WQ
south east asia	[15]	[0.9875138401985168]	Hv8h8KUXrlQO0uvzSJEu3w
west africa	[10]	[0.9999891519546509]	vltN6Q9oXGVlc3x1mLFrEQ
central africa	[1]	[1.0]	4SE9N1Ew0HCHRo2YVXdM5w
south east asia	[15]	[0.9999995231628418]	-BwFXg-lhnC3B7HqxB7ckQ
south east asia	[1]	[1.0]	0SnujljZ9pXSXQZOxmRAJg
south east asia	[6]	[0.999982476234436]	x8hsyCb3yADaYtKSzeXS1A
caribbean	[1]	[0.9984493255615234]	V0cvPjB_3PWoXoN3lj9xiw
caribbean	[10]	[0.999998927116394]	Wea6BmDmf9Tk8-dXuNRtOg
central africa	[6]	[0.9999998807907104]	a29nDXRHguWYqnwDbJdQIA
east africa	[0]	[0.9999927282333374]	WEBhadDDszVkJCRY4PJo-Q
south east asia	[15]	[1.0]	Z31JnaFxyV77tMPMfIyE-A
south east asia	[10]	[0.9973132014274597]	9xOfSNAbIYKrTvb9m0mmxA
central africa	[10]	[1.0]	3qp7J6vRhTmbmyUdSZJZYw
south east asia	[10]	[0.9323627948760986]	AAexu6GKEz1mXTL2QLffUA
south east asia	[12]	[0.5146124958992004]	WcNjOlojR0X869A9hfLtrg
caribbean	[10]	[0.9999322891235352]	WMgGD9xJoU05Qkp88rZ4ng
south east asia	[8]	[1.0]	hVob9eA7jW9Y5c-23b5qSg
caribbean	[10]	[0.9990289211273193]	smPu5tt55BOfIpZJR87szw
south east asia	[1]	[0.9999998807907104]	aCCFzRsqqRcAIxfLOCOvuw
south east asia	[15]	[0.992416501045227]	Yq_566elJ1e6lzkMEfO37g
west africa	[10]	[1.0]	Xnew5WoEaBCpNMVXPg_6iQ
east africa	[10]	[0.9977685213088989]	4Py6TYQd4CGDMTTt1dbkeQ
south east asia	[6]	[0.9460586309432983]	9k0-9mqiXBYRmAiJ2J1Vhg
west africa	[10]	[1.0]	9z7UMyBqB0V3ZPf3_ikdjw
south east asia	[15]	[0.9984503984451294]	3xYM97X0GEVGEbhL93mYWQ
east africa	[10]	[0.7516595721244812]	Cb8N-6mEX7gCBoIglIZBbw
south east asia	[10]	[1.0]	V6qu0XbNas8zyo65ezVtpA
south east asia	[8]	[0.5323521494865417]	_hRLVM8UWXPw7kmlXTr0vQ
central africa	[1]	[1.0]	Cjg0WSp4P9d2kyyEuAu6hA
south east asia	[0]	[0.9999943971633911]	DSuhJszBA3xeBnja-ET4eQ
south east asia	[15]	[0.9965959191322327]	g23SJIrxExESKzFYOeMkmw
south east asia	[15]	[0.799791693687439]	EY7ZVaVvdKRmS4D3XafXUQ
central africa	[1]	[1.0]	Zva40aU2FVt6Ir6l3VlMqA
central africa	[10]	[1.0]	kHzJTZ2hXF9c3H9K87t_rA
west africa	[10]	[0.9999774694442749]	5PHEfjseKxdsYWD63cGSEQ
caribbean	[10]	[0.9999948740005493]	3UAUdXYhC1P7UWMH7Wun1g
south east asia	[15]	[0.9999995231628418]	ho7vXWn8880DHEyNJ-XArA
south east asia	[15]	[1.0]	hbsq90CGF0h5nMCa0puamQ
south east asia	[12]	[0.999914288520813]	B_loPttrSdheZFk55uBqjA
east africa	[4]	[0.7273752093315125]	wVw0qodT4WooTl2E1nAhFQ
east africa	[10]	[1.0]	z5XKdk9R9pfbbx2_r6X_gQ
central africa	[1]	[0.9999854564666748]	TkN1xXvnYCzBt-Ft3uBgcA
south east asia	[1]	[0.9997232556343079]	vWmsakNIB-AcwlJtlnCxaw
south east asia	[15]	[0.9999995231628418]	oElceIU1qi5kxl6XEPt62g
caribbean	[1]	[0.9984493255615234]	B1wvIaCoYjphFiTc6AW6DA
south east asia	[15]	[0.9999954700469971]	IS-fleT16MclPRLH7PA7Pg
south east asia	[8]	[0.9999696016311646]	bufpSYDMx66zJMGI04syPQ
south east asia	[10]	[0.9783225655555725]	9ELs6tgbUETzwDzVa8VY2A
south east asia	[8]	[1.0]	jNtx8fnH0XsFwsz8fGRFxw
central africa	[12]	[0.9999985694885254]	WYSDHz1AQNvPi7rZTRgECQ
east africa	[10]	[1.0]	IQbz0u-pjWsXNyewJCKpAg
caribbean	[15]	[0.9996994733810425]	5jIwYyf6EnRDGMxLRnWhIw
south east asia	[6]	[0.9460586309432983]	9mA320uYW1QxS6LUpXgkDg
central africa	[10]	[0.8850021362304688]	DQIGsiSG4KOsasmImeAcLQ
south east asia	[1]	[0.9999995231628418]	keaAQxShYb9tItIs7D0MkQ
south east asia	[0]	[0.9999905824661255]	ZpEjk-SG5vPGu77q1OBe9w
south east asia	[1]	[0.999599277973175]	sLg1gSbkKHW1xsEBWP-d9g
south east asia	[15]	[0.9999839067459106]	T_Sh__vPcwLGOcSaZZa4sw
south east asia	[0]	[1.0]	hbbmqyjY9r5bOpM8uoxaYA
southern africa	[8]	[1.0]	AKCoxvN-JQ1VZFaev4m9Fg
southern africa	[8]	[0.9669815897941589]	BS4QCb9hge5WTbNmbsriUg
southern africa	[15]	[0.9656398296356201]	DsBE-pRqIwzibP17BJFL8A
southern africa	[8]	[0.9394877552986145]	5H_yX12HpbICQqqiZHaI3Q
southern africa	[15]	[0.9691594243049622]	8ubKss2BfYNNwv-h1VO71w
southern africa	[15]	[0.9995884299278259]	_EkR10N9wsw3yp10x-jdEQ
southern africa	[8]	[1.0]	6JsnwUcbZUx1UrWFox8wOA
southern africa	[8]	[0.8550142645835876]	WHsSEYtU-7Df_wMZOxvKmQ
southern africa	[1]	[0.5198577046394348]	7V5Jnl-7AzHzXPZWHeWhFg
southern africa	[8]	[0.9980716109275818]	joB-zVe2XDSleFNCaICHyQ
southern africa	[8]	[1.0]	IdEmmySUpAbfOjOAoXZchQ
southern africa	[8]	[0.9993003606796265]	V9qrXAk-BndzGKI4PxXM9Q
southern africa	[19]	[0.9945902824401855]	ZJwQAWUQuWKhK7zrubP2JA
southern africa	[8]	[0.9999430179595947]	Z-THp0O2bP9N5gmLHRlxPQ
southern africa	[8]	[0.8408834338188171]	BoNC_ej6LxBVD1X8JH5Plw
southern africa	[1]	[0.9090765118598938]	Dx2S0YmlQgaXvmzuuomB6A
southern africa	[13]	[0.9948132038116455]	jvr2bjQ0jjmFmeEjljNOSA
southern africa	[8]	[0.9963645339012146]	-Dd8CMF5gH7a7VEgJSH2qQ
southern africa	[8]	[0.8925142288208008]	6ybDSgNqe4cFMVgp1McXIw
southern africa	[8]	[0.9999992847442627]	furLeSoQERf7AuROHkNi8w
southern africa	[10]	[1.0]	4JscAeW-9uUyUUEbwMT9Hw
southern africa	[8]	[0.9996621608734131]	A0gtRPX0gb1vOi7bUYCIfg
southern africa	[15]	[0.9999998807907104]	5s_ppetbTE_CfBV4OoOqOg
southern africa	[19]	[0.999961256980896]	-DcWOyyB1uLJG6c2ZqUDjQ
southern africa	[8]	[0.9999690055847168]	zAz8BqYa1m9gObh2ScIWWQ
southern africa	[8]	[0.996554970741272]	XMtllAr7bQjEOIRLWU2aCQ
west africa	[17]	[0.8952631950378418]	95FKRftvmUXdbk1DXda4QA
southern africa	[15]	[0.9999212026596069]	XXgVEOQ2UsOYYHXsJwCtpQ
southern africa	[19]	[0.999996542930603]	dNhHhajZ8LwBfChFRqiY8A
southern africa	[15]	[1.0]	79bXStQtg7KmggKPL2wGlQ
southern africa	[13]	[0.5808520913124084]	8-6WHcDALopUK1LqF6RNDw
southern africa	[15]	[0.9980858564376831]	7VBAYeGjQEZMN9k8AfjAeQ
southern africa	[8]	[0.9999544620513916]	4U9WZGiaY42hkHKsS1QD4Q
southern africa	[8]	[0.9782909154891968]	0o44S2-MbEbHOtGiGlDZOw
southern africa	[19]	[0.9782456159591675]	VgUoTPeszBCGS37lvBfZqA
southern africa	[10]	[0.9954280853271484]	xUH-975PClUGqwE-CzyCrw
southern africa	[8]	[0.9993305206298828]	fcMaxaKAHbA5ckDgRoBp2A
southern africa	[8]	[0.9356486201286316]	Cdyl9G-RS2cgYoHjOZi2-w
southern africa	[19]	[0.6364554762840271]	AwUT1T5r2P0hYhH7MhJo_Q
southern africa	[8]	[0.6103894710540771]	CivwKMyiHlEgThfNPdQUjA
southern africa	[8]	[0.9999971389770508]	CPaAy55fbqr8nnMtxozAXQ
southern africa	[10]	[0.9360488653182983]	DY6_7kMfH9S-jpemCH2REQ
southern africa	[10]	[0.9999997615814209]	3SQ1_g1AvlskE3TLHAcc_A
southern africa	[8]	[0.9774787425994873]	YU17tnRoR4KJQEZcr-scdQ
sub-saharan africa	[10]	[1.0]	_zq3wIk5zDCNcyVBlqYgmQ
central asia	[10]	[1.0]	-QN8HFNTV_HL2G6Pjz32Yw
